ahe,female,age,northeast,midwest,south,west,yrseduc
19.2307701111,1,31,1,0,0,0,14
19.2307701111,0,32,1,0,0,0,12
14.4230766296,1,34,1,0,0,0,13
14.4230766296,1,27,1,0,0,0,16
9.6153850555,0,40,1,0,0,0,12
38.4615402222,0,50,1,0,0,0,16
26.9230766296,0,56,1,0,0,0,13
13.7362632751,1,54,1,0,0,0,13
12.0192308426,0,48,1,0,0,0,18
38.4615402222,1,48,1,0,0,0,19
15.3846149445,1,27,1,0,0,0,18
12,0,45,1,0,0,0,12
27.8846149445,1,44,0,0,1,0,16
14.7928991318,0,49,0,0,1,0,13
33.6538467407,0,23,0,0,1,0,12
17.3076915741,0,29,0,0,1,0,13
11.25,1,23,0,0,1,0,12
26.9230766296,0,51,0,0,1,0,13
17.3076915741,1,44,0,0,1,0,14
12.0192308426,0,49,0,0,1,0,11
17.3076915741,1,60,0,0,1,0,12
31.25,0,33,0,0,1,0,13
15.3846149445,0,28,0,0,1,0,12
19.2307701111,0,57,0,0,1,0,12
15.6862745285,0,28,0,1,0,0,16
2.8846154213,1,55,0,0,1,0,14
18.2291660309,0,39,0,0,1,0,8
3.2051281929,0,52,1,0,0,0,12
15.3846149445,1,40,0,0,1,0,13
24.5,0,40,0,0,1,0,12
9.6153850555,0,31,0,0,1,0,12
5.1975049973,1,45,0,0,1,0,12
7.6923074722,1,42,0,0,1,0,12
20.1923084259,0,46,0,0,1,0,12
29.0697669983,0,46,0,0,1,0,16
20.1923084259,0,47,0,0,1,0,16
17.6715183258,1,45,0,0,1,0,14
26.9230766296,1,44,0,0,1,0,18
20.7489871979,1,33,1,0,0,0,12
24.2914981842,0,31,1,0,0,0,12
12.8205127716,1,41,1,0,0,0,16
4.8076925278,1,43,1,0,0,0,12
26.4423084259,0,39,1,0,0,0,16
42.3076934814,0,37,1,0,0,0,19
21.9780216217,0,25,1,0,0,0,13
15.4682273865,1,25,1,0,0,0,16
4.8076925278,1,39,1,0,0,0,12
15.1350431442,0,46,1,0,0,0,10
17.0673084259,1,49,1,0,0,0,18
16.3461532593,0,32,1,0,0,0,14
15.3846149445,0,57,1,0,0,0,14
12.1428575516,1,63,0,0,1,0,12
19.2307701111,0,50,0,0,1,0,12
19.2307701111,1,41,0,0,1,0,13
37.820514679,0,53,1,0,0,0,18
28.8461532593,0,40,0,0,1,0,12
9.6153850555,0,30,0,0,1,0,13
21.9780216217,1,29,0,0,1,0,16
9.1346149445,0,60,0,0,1,0,12
21.6346149445,0,47,0,0,1,0,12
23.2988166809,0,41,0,0,1,0,18
26.4423084259,0,46,0,0,1,0,16
38.9423065186,1,45,0,0,1,0,18
44.8717956543,1,46,0,0,1,0,16
11.5384616852,0,40,0,0,1,0,12
5.2884616852,0,60,0,0,1,0,12
19.2307701111,1,50,0,0,1,0,19
11.9658117294,1,44,1,0,0,0,12
20.1923084259,0,53,1,0,0,0,12
9.1346149445,1,53,1,0,0,0,12
37.6923065186,0,52,1,0,0,0,16
15.3846149445,1,33,1,0,0,0,12
28.1971149445,0,35,1,0,0,0,18
13.1868133545,1,37,1,0,0,0,16
42.7884597778,0,53,1,0,0,0,14
14.4230766296,1,46,1,0,0,0,12
14.903845787,0,50,1,0,0,0,12
7.5,1,47,1,0,0,0,12
21.7128810883,0,52,1,0,0,0,16
16.3461532593,1,35,1,0,0,0,13
14.903845787,1,53,1,0,0,0,12
23.5576915741,0,52,1,0,0,0,12
12.0879125595,1,37,1,0,0,0,12
16.2393169403,0,39,1,0,0,0,12
30.7692298889,0,57,1,0,0,0,16
8.653845787,1,21,1,0,0,0,14
32.0512809753,1,34,1,0,0,0,16
14.4230766296,1,40,1,0,0,0,14
8.1730766296,1,43,1,0,0,0,12
14.4230766296,0,55,1,0,0,0,16
20,1,53,1,0,0,0,18
26.1538467407,1,43,1,0,0,0,13
16.0256404877,0,48,1,0,0,0,14
23.8294315338,0,41,1,0,0,0,13
10.5769233704,1,58,1,0,0,0,10
28.8461532593,0,59,1,0,0,0,13
43.4615402222,0,38,1,0,0,0,10
11.9230766296,1,50,1,0,0,0,10
24.0384616852,0,58,1,0,0,0,13
14.5918369293,1,27,1,0,0,0,13
17.3076915741,0,29,1,0,0,0,16
16.6666660309,1,57,1,0,0,0,13
26.602563858,1,43,1,0,0,0,12
30.7692298889,0,42,1,0,0,0,14
21.6346149445,0,52,1,0,0,0,12
15.3846149445,1,54,1,0,0,0,14
19.9519233704,1,58,1,0,0,0,12
31.25,1,54,1,0,0,0,18
40.8653831482,0,55,1,0,0,0,18
31.25,0,41,1,0,0,0,18
10.4989032745,1,36,1,0,0,0,16
28.8461532593,0,44,1,0,0,0,12
12.0192308426,1,57,1,0,0,0,14
5.7692308426,0,55,1,0,0,0,16
33.1730766296,1,48,1,0,0,0,16
30.303030014,1,48,1,0,0,0,19
5.7692308426,1,30,0,0,1,0,16
12.5,0,31,0,0,1,0,16
3.8461537361,0,35,1,0,0,0,16
17.3076915741,1,53,1,0,0,0,16
9.4017095566,0,55,1,0,0,0,16
16.8269233704,0,29,1,0,0,0,14
16.8269233704,1,28,1,0,0,0,14
10.3296699524,1,23,1,0,0,0,16
23.0769233704,0,33,1,0,0,0,16
21.6346149445,1,26,1,0,0,0,16
14.4007692337,0,49,1,0,0,0,12
25.9829063416,0,42,1,0,0,0,12
15.8653850555,0,24,1,0,0,0,12
14.4230766296,1,29,0,0,1,0,13
28.8461532593,0,53,0,0,1,0,13
20.8333339691,0,61,0,0,1,0,13
21.6346149445,1,47,0,0,1,0,12
20.1923084259,0,27,0,0,1,0,16
13.4615383148,1,42,0,0,1,0,12
8.653845787,1,39,0,0,1,0,12
18.75,0,57,0,0,1,0,16
21.1538467407,0,55,0,0,1,0,12
11.1111106873,1,47,0,0,1,0,12
23.5829963684,1,49,0,0,1,0,16
23.3173084259,1,50,0,0,1,0,16
18.2692298889,0,47,0,0,1,0,13
13.9423074722,1,63,1,0,0,0,12
11.9230766296,1,46,1,0,0,0,12
15.8653850555,0,47,1,0,0,0,13
11.1806793213,1,42,1,0,0,0,13
12.9437866211,1,58,1,0,0,0,14
21.6346149445,0,53,1,0,0,0,8
17.7884616852,0,30,1,0,0,0,12
17.7884616852,1,42,1,0,0,0,13
13.8067064285,1,63,1,0,0,0,13
14.4230766296,0,64,1,0,0,0,16
18.6538467407,0,38,1,0,0,0,13
27.2727279663,0,61,1,0,0,0,12
16.2037029266,0,34,1,0,0,0,14
13.0572347641,1,46,1,0,0,0,12
32,1,30,1,0,0,0,18
21.1538467407,0,36,1,0,0,0,13
19.2307701111,1,40,1,0,0,0,12
36.1538467407,0,40,1,0,0,0,16
36.2179489136,0,49,1,0,0,0,16
18.2692298889,0,25,1,0,0,0,16
17.3076915741,0,41,1,0,0,0,13
19.2307701111,0,29,1,0,0,0,12
12.0192308426,1,26,1,0,0,0,13
17.6923084259,0,50,1,0,0,0,6
15.3846149445,0,35,1,0,0,0,12
12.5,1,33,1,0,0,0,12
26.9230766296,0,40,1,0,0,0,16
26.4957256317,0,45,1,0,0,0,10
38.4615402222,0,50,1,0,0,0,18
38.4615402222,0,30,0,1,0,0,20
7.051281929,0,45,1,0,0,0,12
10,1,45,1,0,0,0,12
12.8846149445,1,62,1,0,0,0,12
20.6730766296,1,32,1,0,0,0,12
7.264957428,0,35,1,0,0,0,18
19.2307701111,0,48,1,0,0,0,16
18.75,0,63,1,0,0,0,12
9.6153850555,1,63,1,0,0,0,12
26.4423084259,0,34,1,0,0,0,12
16.8269233704,1,34,1,0,0,0,14
6.4102563858,1,32,1,0,0,0,11
11,0,26,1,0,0,0,9
8.7912092209,1,52,1,0,0,0,13
11.0946741104,1,34,1,0,0,0,13
24.0384616852,1,52,1,0,0,0,16
4.8076925278,1,42,1,0,0,0,11
10,1,33,1,0,0,0,14
3.8461537361,1,62,1,0,0,0,12
17.965587616,1,24,1,0,0,0,16
17.965587616,1,24,1,0,0,0,16
40.1098899841,1,51,0,0,1,0,18
22.7732791901,0,34,0,0,1,0,18
26.8218631744,1,33,0,0,1,0,18
23.6842098236,1,49,0,0,1,0,18
17.3076915741,1,48,0,0,1,0,13
22.1153850555,0,45,0,0,1,0,12
13.4615383148,0,34,0,0,1,0,12
7.3964495659,1,25,0,0,1,0,13
19.2307701111,0,35,0,0,1,0,14
18.75,1,31,0,0,1,0,14
33.1730766296,0,47,0,0,1,0,16
32.2115402222,0,42,0,0,1,0,14
27.8846149445,1,41,0,0,1,0,16
19.2307701111,1,50,0,0,1,0,14
37.6923065186,0,34,0,0,1,0,12
14.278845787,1,28,0,0,1,0,14
18.75,0,28,0,0,1,0,12
16.2037029266,1,25,0,0,1,0,12
23.5576915741,1,34,1,0,0,0,16
17.2064781189,1,53,0,0,1,0,18
57.6923065186,0,54,0,0,1,0,18
24.0384616852,0,50,0,0,1,0,16
16.8269233704,1,49,0,0,1,0,16
16.8269233704,0,55,0,0,1,0,8
17.7884616852,1,56,0,0,1,0,12
19.7115383148,1,33,1,0,0,0,16
10.5769233704,0,37,1,0,0,0,12
21.8295211792,1,31,0,0,1,0,18
21.1538467407,0,34,0,0,1,0,12
15.375,0,35,0,0,1,0,16
42.735042572,0,41,0,0,1,0,10
14.6520147324,1,37,0,0,1,0,13
14.4230766296,1,48,0,0,1,0,13
32.2115402222,0,56,0,0,1,0,18
20.1923084259,0,48,0,0,1,0,12
12.0192308426,0,38,0,0,1,0,8
27.4038467407,0,31,0,0,1,0,16
21.367521286,1,31,0,0,1,0,16
41.8269233704,1,48,0,0,1,0,18
28.8461532593,1,32,1,0,0,0,18
48.0769233704,0,33,1,0,0,0,18
25,1,36,0,0,1,0,20
22.8937721252,0,63,0,0,1,0,18
29.1208782196,1,52,0,0,1,0,13
26.9230766296,1,37,0,0,1,0,18
14.4230766296,1,32,0,0,1,0,12
13.2478628159,0,31,1,0,0,0,12
4.6999998093,0,23,0,0,1,0,13
39.7435913086,1,53,0,0,1,0,18
3.2051281929,1,26,0,0,1,0,12
17.3076915741,1,47,0,0,1,0,16
15.3846149445,0,46,0,0,1,0,12
49.5192298889,1,44,0,0,1,0,18
26.9230766296,1,41,0,0,1,0,20
3.4615385532,0,39,0,0,0,1,20
13.221154213,1,33,0,0,1,0,16
10,1,57,0,0,1,0,9
6,1,54,0,0,1,0,12
18.75,1,63,0,0,1,0,12
16.7004051208,1,53,0,0,1,0,12
18.2692298889,0,56,0,0,1,0,12
28.8461532593,0,52,0,0,1,0,16
16.8269233704,1,46,0,0,1,0,16
10.096154213,0,37,0,0,1,0,11
10,1,40,0,0,1,0,12
2.8846154213,0,51,0,0,1,0,13
11.0769233704,0,39,0,0,1,0,16
34.1880340576,0,41,0,0,1,0,16
38.4615402222,1,61,0,0,1,0,19
8.0128202438,0,27,0,0,1,0,16
15.3846149445,1,27,0,0,1,0,16
12.0192308426,1,27,0,0,1,0,13
25.9615383148,1,60,0,0,1,0,14
9.6153850555,1,53,0,0,1,0,12
30.7692298889,0,54,0,0,1,0,12
43.2692298889,1,53,0,0,1,0,16
19.2307701111,1,56,0,0,1,0,14
15.3846149445,0,51,0,1,0,0,13
6.8376069069,0,31,0,0,1,0,14
19.2307701111,1,40,0,0,1,0,12
15,1,53,0,0,1,0,13
12.3076925278,0,43,0,0,1,0,12
29.4871788025,0,40,0,0,1,0,16
8.653845787,0,38,0,0,1,0,12
13.4615383148,1,32,0,0,1,0,12
20.6730766296,0,45,0,0,1,0,12
11.0576925278,1,47,0,0,1,0,12
21.9230766296,0,52,0,0,1,0,14
14.4230766296,0,42,0,0,1,0,12
7.2115383148,1,55,0,0,1,0,9
11.5384616852,1,31,0,0,1,0,14
11.5384616852,1,37,0,0,1,0,16
7.6923074722,0,41,0,0,1,0,16
15.1821861267,1,45,0,0,1,0,12
13.221154213,1,62,0,0,1,0,12
12.9807691574,0,27,0,0,1,0,16
19.2307701111,0,58,0,0,1,0,16
6.7307691574,0,36,0,0,1,0,14
20.2429141998,0,46,0,0,1,0,12
16.3666114807,0,59,0,0,1,0,13
22.1153850555,0,35,0,0,1,0,13
20.1923084259,1,37,0,0,1,0,12
19.2307701111,0,39,0,0,1,0,13
12.0192308426,0,36,0,0,1,0,11
13.4615383148,1,59,0,0,1,0,12
8.653845787,0,36,0,0,1,0,13
8.653845787,1,40,0,0,1,0,13
11.5384616852,0,22,0,0,1,0,13
7.1428570747,1,30,0,0,1,0,14
27.2727279663,1,55,0,0,1,0,20
19.2307701111,1,49,0,0,1,0,13
19.2307701111,1,43,0,0,1,0,16
9.4831733704,0,50,0,0,1,0,12
18.1318683624,1,50,0,0,1,0,13
8.653845787,0,51,0,0,1,0,13
13.9423074722,0,45,0,0,1,0,11
18.7504806519,0,30,0,0,1,0,16
22.5961532593,0,41,0,0,1,0,12
26.4423084259,0,40,0,0,1,0,12
10.096154213,1,49,0,0,1,0,12
28.8461532593,0,53,0,0,1,0,14
28.8461532593,0,26,0,0,1,0,12
20.6730766296,1,55,0,0,1,0,16
10.5769233704,1,29,0,0,1,0,16
22.1153850555,1,41,0,0,1,0,14
19.2307701111,0,55,0,0,1,0,6
18.2692298889,0,37,0,0,1,0,12
9.4405593872,1,45,0,0,1,0,13
12.9807691574,0,25,0,1,0,0,11
10,0,22,0,1,0,0,12
7.6923074722,1,29,0,0,1,0,9
9.6153850555,0,32,0,1,0,0,13
25.9615383148,1,39,0,0,1,0,12
13.4615383148,1,56,0,0,1,0,11
9.6153850555,0,35,1,0,0,0,13
28.8461532593,0,59,0,0,1,0,16
23.0769233704,0,44,0,0,1,0,13
17.0329666138,1,29,0,0,1,0,16
19.2307701111,0,31,0,0,1,0,13
36.0576934814,0,28,0,0,1,0,13
13.4615383148,1,49,0,0,1,0,12
10.4166669846,0,26,0,1,0,0,12
34.6153831482,0,58,0,0,1,0,19
29.9145298004,0,50,0,0,1,0,18
13.7362632751,0,34,0,0,1,0,16
5.1282052994,1,38,0,0,1,0,16
8.8056678772,1,37,0,0,1,0,9
24.0384616852,1,44,0,0,1,0,18
16.5865383148,0,32,0,0,1,0,12
12.0192308426,1,36,0,0,1,0,12
21.6346149445,0,43,1,0,0,0,16
9.0909090042,0,37,1,0,0,0,12
16.8269233704,1,37,1,0,0,0,18
11.5384616852,0,32,1,0,0,0,16
18.75,0,47,1,0,0,0,12
25,0,41,1,0,0,0,12
25,0,27,1,0,0,0,16
16.875,1,26,1,0,0,0,16
20.5128211975,1,47,1,0,0,0,16
14.4230766296,0,45,1,0,0,0,13
18.2692298889,0,57,1,0,0,0,16
6.7307691574,1,55,1,0,0,0,12
20.6730766296,0,28,1,0,0,0,13
14.4230766296,1,27,1,0,0,0,16
13.1118879318,0,49,1,0,0,0,12
21.0622711182,1,42,1,0,0,0,14
12.9807691574,0,41,1,0,0,0,12
5.8682694435,1,52,1,0,0,0,16
18.2677879333,0,56,1,0,0,0,16
8.9522542953,1,39,1,0,0,0,12
15.3846149445,0,25,1,0,0,0,13
18.5,1,24,1,0,0,0,14
6.7346940041,1,25,1,0,0,0,16
10.4895105362,1,53,1,0,0,0,13
60.0961532593,0,49,1,0,0,0,16
24.0384616852,0,43,1,0,0,0,16
43.2692298889,0,53,1,0,0,0,16
15.3846149445,1,54,1,0,0,0,16
23.5576915741,0,53,1,0,0,0,16
25.6410255432,0,44,1,0,0,0,14
9.6153850555,1,42,1,0,0,0,16
14.5673074722,1,44,1,0,0,0,12
16.3461532593,0,45,1,0,0,0,12
14.5137882233,1,56,1,0,0,0,13
14.4230766296,0,44,1,0,0,0,16
14.4230766296,1,26,1,0,0,0,16
25,0,38,1,0,0,0,12
13.7019233704,1,27,1,0,0,0,16
17.0940170288,1,51,1,0,0,0,13
19.4711532593,1,41,1,0,0,0,16
9.5,1,55,1,0,0,0,16
8.653845787,0,50,1,0,0,0,12
8.4134616852,1,50,1,0,0,0,12
20.1923084259,1,48,1,0,0,0,12
3.6057691574,1,57,1,0,0,0,12
15.3846149445,0,54,1,0,0,0,13
18.4615383148,0,25,1,0,0,0,16
13.4615383148,1,24,1,0,0,0,16
8.653845787,0,23,1,0,0,0,16
26.2237758636,0,42,1,0,0,0,14
18.3653850555,1,28,0,0,1,0,18
24.0384616852,0,53,0,0,1,0,14
16.3461532593,1,26,0,0,1,0,14
17.7884616852,1,48,0,0,1,0,14
19.2307701111,0,56,0,0,1,0,18
10.9890108109,1,56,0,0,1,0,16
28.8461532593,0,40,0,0,1,0,12
28,0,49,0,0,1,0,18
57.6923065186,0,43,0,0,1,0,16
10.4395608902,0,30,0,0,1,0,19
51.9230766296,0,37,0,0,1,0,16
14.2307691574,0,25,0,0,1,0,16
13.846154213,1,24,0,0,1,0,16
16.863904953,0,61,0,0,1,0,18
28.8942298889,1,34,0,0,1,0,16
38.4615402222,0,43,0,0,1,0,12
28.8461532593,1,28,0,0,1,0,16
20.1923084259,0,33,0,0,1,0,12
36.0576934814,0,45,1,0,0,0,18
7.6923074722,1,43,1,0,0,0,14
61.9658126831,0,52,1,0,0,0,14
15.3846149445,1,41,1,0,0,0,13
3.3653845787,0,45,1,0,0,0,12
29.6153850555,0,55,1,0,0,0,16
21.6346149445,1,59,1,0,0,0,14
15.1802883148,1,44,1,0,0,0,18
42.735042572,1,54,1,0,0,0,12
36.3247871399,1,58,1,0,0,0,12
22.5961532593,0,40,1,0,0,0,13
25.4807701111,0,35,1,0,0,0,12
22.0085468292,0,58,1,0,0,0,16
14.8143491745,1,56,1,0,0,0,12
24,0,60,1,0,0,0,18
52.8846168518,0,44,1,0,0,0,16
21.367521286,0,43,1,0,0,0,16
13.1756753922,1,55,1,0,0,0,18
38.4615402222,0,48,1,0,0,0,19
30,0,39,1,0,0,0,18
10.2564105988,1,64,1,0,0,0,16
19.2307701111,0,51,1,0,0,0,12
23.0769233704,0,29,1,0,0,0,18
23.0769233704,1,40,1,0,0,0,18
12.5,0,25,1,0,0,0,12
23.5042743683,0,34,1,0,0,0,16
30.7692298889,1,36,1,0,0,0,14
32.9670333862,1,45,1,0,0,0,14
29.8076915741,0,61,1,0,0,0,12
40.8653831482,0,53,1,0,0,0,12
12.9807691574,1,52,1,0,0,0,10
12.99376297,1,51,1,0,0,0,12
7.2115383148,1,24,1,0,0,0,14
22.5961532593,1,50,1,0,0,0,12
29.8076915741,1,36,1,0,0,0,16
12.5697803497,1,54,1,0,0,0,16
32.0512809753,1,51,1,0,0,0,18
21.6346149445,0,46,1,0,0,0,12
16.8269233704,0,50,1,0,0,0,16
16.8269233704,1,47,1,0,0,0,12
12.9807691574,0,28,1,0,0,0,12
12.5,1,51,1,0,0,0,12
11.8881120682,1,43,0,1,0,0,12
19.2307701111,0,41,0,1,0,0,13
14.6153850555,1,36,0,1,0,0,16
29.9642219543,1,35,0,1,0,0,18
27.1153850555,1,58,0,1,0,0,16
25,0,43,0,1,0,0,16
19.6153850555,0,50,0,1,0,0,12
23.0769233704,1,43,0,1,0,0,18
33.6538467407,0,48,0,1,0,0,16
21.5686283112,0,51,0,1,0,0,12
10.096154213,1,50,0,1,0,0,12
12.0192308426,0,24,0,1,0,0,14
12.0192308426,0,50,0,1,0,0,12
14.4230766296,1,49,0,1,0,0,14
10.3846149445,0,24,0,1,0,0,16
21.6346149445,0,54,0,1,0,0,13
20.1923084259,0,57,0,1,0,0,16
13.9423074722,1,55,0,1,0,0,14
23.8461532593,0,36,0,1,0,0,16
23.8461532593,1,33,0,1,0,0,16
17.1404685974,1,27,0,1,0,0,12
57.6923065186,0,42,0,1,0,0,18
12.0192308426,0,61,0,1,0,0,12
9.6153850555,0,44,0,1,0,0,12
16.8269233704,1,45,0,1,0,0,12
21.3461532593,1,46,0,1,0,0,14
17.3076915741,0,36,0,1,0,0,12
32.6086959839,0,47,0,1,0,0,16
33.4134597778,1,37,0,1,0,0,16
40.8653831482,0,59,0,1,0,0,13
6.75,1,46,0,1,0,0,13
6.9230771065,1,49,0,1,0,0,12
4.7008547783,1,22,0,1,0,0,13
25,1,55,0,1,0,0,18
22.1153850555,1,34,0,1,0,0,13
9.0673074722,1,53,0,1,0,0,13
17.6599445343,1,46,0,1,0,0,12
14.4230766296,0,30,0,1,0,0,12
34.3406600952,0,62,0,1,0,0,13
13.9423074722,1,47,0,1,0,0,12
19.7115383148,0,51,0,1,0,0,12
7.2115383148,1,22,0,1,0,0,12
14.4230766296,1,54,0,1,0,0,13
25.3036441803,1,45,0,1,0,0,16
20.1923084259,1,50,0,1,0,0,12
14.4230766296,0,30,0,1,0,0,16
10.0160255432,0,44,0,1,0,0,16
13.4615383148,0,39,0,1,0,0,12
13.75,0,27,0,0,1,0,13
20.1923084259,1,49,0,1,0,0,13
7.2115383148,0,41,0,1,0,0,12
6.25,0,30,0,0,0,1,11
27.8846149445,0,48,0,1,0,0,16
2.4038462639,0,21,0,1,0,0,13
13.4615383148,0,33,0,1,0,0,14
12.8205127716,1,28,0,1,0,0,13
7.7655677795,1,57,0,1,0,0,12
40.8653831482,0,35,0,1,0,0,20
28.8461532593,1,33,0,1,0,0,18
35.9531784058,0,39,0,1,0,0,16
10.4395608902,1,33,0,1,0,0,16
20.625,0,47,0,1,0,0,13
13.75,0,60,0,1,0,0,10
21.6346149445,0,22,0,1,0,0,13
26.4423084259,0,55,0,1,0,0,16
52.8846168518,1,48,0,1,0,0,18
16.8269233704,1,47,0,1,0,0,16
20.1923084259,1,26,0,1,0,0,13
20.3846149445,0,47,0,1,0,0,13
12.9807691574,1,51,0,1,0,0,14
30.9829063416,1,49,0,1,0,0,16
10.7692308426,1,49,0,0,1,0,13
25,0,39,0,0,1,0,18
6.7307691574,0,33,1,0,0,0,16
19.2307701111,0,61,1,0,0,0,16
16.4835166931,1,56,1,0,0,0,16
49.4505500793,0,33,1,0,0,0,18
33.6538467407,1,40,1,0,0,0,16
25,1,58,1,0,0,0,18
11.2980766296,1,54,1,0,0,0,13
12.9807691574,1,61,1,0,0,0,18
10.8391609192,1,57,1,0,0,0,12
9.0909090042,0,50,1,0,0,0,12
6.9230771065,1,21,1,0,0,0,12
13.4615383148,1,31,1,0,0,0,14
21.1538467407,0,64,1,0,0,0,13
12.0192308426,0,50,1,0,0,0,11
12.0192308426,1,39,1,0,0,0,12
26.7788467407,1,61,1,0,0,0,13
26.9230766296,0,46,1,0,0,0,18
12,1,34,1,0,0,0,13
23.6378211975,0,35,1,0,0,0,13
11.5384616852,0,34,1,0,0,0,14
19.2307701111,0,47,1,0,0,0,12
19.2307701111,0,44,1,0,0,0,16
25.9615383148,0,33,1,0,0,0,16
42.3076934814,1,52,1,0,0,0,12
11.5384616852,1,22,1,0,0,0,16
21.6346149445,0,38,1,0,0,0,12
28.3653850555,1,32,1,0,0,0,16
29.9145298004,1,46,1,0,0,0,16
24.0384616852,0,46,1,0,0,0,16
9.9554948807,0,52,1,0,0,0,13
9.9554948807,1,48,1,0,0,0,12
9.1346149445,0,51,1,0,0,0,12
16.8269233704,0,36,1,0,0,0,10
14.4230766296,0,24,0,0,1,0,9
12.9807691574,0,23,1,0,0,0,12
8.653845787,0,22,1,0,0,0,10
30.6837615967,0,37,1,0,0,0,16
47.5961532593,0,58,1,0,0,0,13
15.3846149445,0,41,1,0,0,0,14
7.5,1,32,1,0,0,0,12
9.1346149445,1,40,1,0,0,0,12
16.8269233704,0,39,1,0,0,0,12
5.9583334923,0,49,1,0,0,0,6
29.3269233704,0,57,1,0,0,0,16
42.3076934814,0,50,1,0,0,0,19
40.8653831482,0,52,1,0,0,0,16
11.0946741104,0,46,1,0,0,0,12
14.4230766296,1,45,1,0,0,0,12
18.2692298889,1,47,1,0,0,0,16
17.9487171173,0,25,1,0,0,0,16
25,0,50,1,0,0,0,16
19.2307701111,1,48,1,0,0,0,12
31.25,0,35,1,0,0,0,16
5,1,41,1,0,0,0,12
5.7142858505,1,60,1,0,0,0,10
8.653845787,0,53,1,0,0,0,12
8.1196584702,0,45,1,0,0,0,8
20.3296699524,1,57,1,0,0,0,14
19.2307701111,0,56,1,0,0,0,13
7.2115383148,1,26,1,0,0,0,12
7.2115383148,1,23,1,0,0,0,13
12.5,0,22,1,0,0,0,12
6.25,1,22,1,0,0,0,12
22.1153850555,0,30,1,0,0,0,12
24.0384616852,0,41,1,0,0,0,16
22.1153850555,0,28,1,0,0,0,16
25.2747249603,0,31,1,0,0,0,16
54.9450531006,0,53,1,0,0,0,18
50.4807701111,1,51,1,0,0,0,18
48.0769233704,0,53,1,0,0,0,13
32.9670333862,1,46,1,0,0,0,16
42.2619056702,1,56,1,0,0,0,16
28.8461532593,1,59,1,0,0,0,18
14.4230766296,0,28,1,0,0,0,13
27.3279361725,1,41,1,0,0,0,18
33.6538467407,0,45,1,0,0,0,18
26.4423084259,1,41,1,0,0,0,16
19.2307701111,1,32,1,0,0,0,12
20.6043949127,1,26,1,0,0,0,12
23.5042743683,0,37,1,0,0,0,13
31.25,0,49,1,0,0,0,13
7.4786324501,0,28,1,0,0,0,10
13,0,47,1,0,0,0,13
20.0854701996,1,27,1,0,0,0,18
26.9230766296,0,27,1,0,0,0,16
7.6923074722,0,34,1,0,0,0,12
8.1730766296,0,21,1,0,0,0,13
36.0576934814,0,34,1,0,0,0,16
46.6346168518,1,35,1,0,0,0,16
12.0192308426,1,36,1,0,0,0,12
23.5,0,36,1,0,0,0,13
36.0576934814,1,45,1,0,0,0,18
14.9572649002,0,55,1,0,0,0,18
26.9230766296,0,50,1,0,0,0,12
13.4615383148,1,47,1,0,0,0,12
8.75,0,58,1,0,0,0,13
23.5,1,50,1,0,0,0,12
15.8653850555,1,35,1,0,0,0,12
19.2307701111,1,60,1,0,0,0,12
25.6410255432,0,57,1,0,0,0,16
36.0576934814,0,39,1,0,0,0,16
21.6346149445,1,39,1,0,0,0,13
28.571428299,0,51,1,0,0,0,12
4.3269228935,0,49,1,0,0,0,12
30.3643722534,0,58,1,0,0,0,16
6.6433568001,1,55,1,0,0,0,14
18,0,49,1,0,0,0,12
9.5,0,33,1,0,0,0,12
27.7777786255,1,29,1,0,0,0,12
16.8269233704,0,58,1,0,0,0,12
24.0384616852,0,48,1,0,0,0,18
14.903845787,0,46,1,0,0,0,12
6.7307691574,0,21,1,0,0,0,12
3.8461537361,0,24,1,0,0,0,12
46.1538467407,0,33,1,0,0,0,20
22.0085468292,1,51,1,0,0,0,18
21.5517234802,0,25,1,0,0,0,16
23.0769233704,0,60,1,0,0,0,12
18.2692298889,0,32,1,0,0,0,13
26.9230766296,1,53,1,0,0,0,16
24.0384616852,0,38,1,0,0,0,14
24.0384616852,0,27,1,0,0,0,19
10.9375,1,31,1,0,0,0,13
4.375,1,32,1,0,0,0,12
26.4423084259,1,40,1,0,0,0,16
14.2857141495,0,32,0,0,0,1,16
6.25,0,35,1,0,0,0,12
5.7692308426,0,60,1,0,0,0,18
6.5934066772,1,42,1,0,0,0,8
31.3390312195,1,55,1,0,0,0,18
17.3076915741,1,44,1,0,0,0,13
20.5128211975,0,47,1,0,0,0,12
13.9423074722,1,35,1,0,0,0,12
21.6346149445,0,30,1,0,0,0,16
25.9875259399,0,32,1,0,0,0,18
10.096154213,1,41,1,0,0,0,12
10.3846149445,1,58,1,0,0,0,14
22.7272720337,0,47,1,0,0,0,12
25.9615383148,1,48,1,0,0,0,18
8.1730766296,0,43,1,0,0,0,10
10.9890108109,0,30,1,0,0,0,16
19.2307701111,0,57,1,0,0,0,16
33.6538467407,1,57,1,0,0,0,12
52.8846168518,0,51,1,0,0,0,19
55.7692298889,1,50,1,0,0,0,18
9.1346149445,1,26,1,0,0,0,16
14.4230766296,1,30,1,0,0,0,16
33.6538467407,1,41,1,0,0,0,16
7.2115383148,1,45,1,0,0,0,13
14.6634616852,0,48,1,0,0,0,16
8.7912092209,1,45,1,0,0,0,10
14.0112638474,0,28,1,0,0,0,16
39.4230766296,0,42,1,0,0,0,16
